,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,382,0,0,8,0
Light_T1,90,103,19,153,0
Light_XM,44,6,199,119,0
Sensor,59,1,8,294,0
Socket,0,0,0,0,368
