,precision,recall,f1-score,support
Camera,0.990909090909091,1.0,0.9954337899543378,109.0
Light_T1,0.7692307692307693,0.7339449541284404,0.7511737089201878,109.0
Light_XM,0.7685185185185185,0.7614678899082569,0.7649769585253456,109.0
Sensor,0.956140350877193,1.0,0.9775784753363229,109.0
Socket,1.0,1.0,1.0,109.0
accuracy,0.8990825688073395,0.8990825688073395,0.8990825688073395,0.8990825688073395
macro avg,0.8969597459071144,0.8990825688073395,0.8978325865472389,545.0
weighted avg,0.8969597459071144,0.8990825688073395,0.8978325865472389,545.0
