,precision,recall,f1-score,support
Camera,0.9906687402799378,0.7992471769134254,0.8847222222222222,797.0
Light_T1,0.583941605839416,0.3037974683544304,0.3996669442131557,790.0
Light_XM,0.4410958904109589,0.8162230671736375,0.5726989773232548,789.0
Sensor,0.6601503759398496,0.5460199004975125,0.5976855003403676,804.0
Socket,0.9987531172069826,1.0,0.9993761696818465,801.0
accuracy,0.6935443355940718,0.6935443355940718,0.6935443355940718,0.6935443355940718
macro avg,0.734921945935429,0.6930575225878012,0.6908299627561694,3981.0
weighted avg,0.7359114949231168,0.6935443355940718,0.6917255574821318,3981.0
