,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,278,86,26,9,0
Light_T1,7,46,292,49,0
Light_XM,0,12,350,33,0
Sensor,7,4,159,235,0
Socket,0,0,0,0,395
