,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,384,2,1,3,0
Light_T1,3,159,126,77,0
Light_XM,4,30,313,21,0
Sensor,9,19,27,307,0
Socket,0,0,0,0,368
