,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,260,21,6,112,0
Light_T1,2,109,180,103,0
Light_XM,2,266,80,47,0
Sensor,0,129,11,265,0
Socket,0,0,0,0,395
