,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,291,1,47,24,0
Light_T1,3,28,177,157,0
Light_XM,0,44,307,12,0
Sensor,1,103,18,240,0
Socket,0,0,0,0,363
