,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,348,0,2,12,0
Light_T1,0,174,95,94,0
Light_XM,1,4,313,47,0
Sensor,1,128,7,227,0
Socket,0,0,0,0,363
