,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,213,0,95,55,0
Light_T1,3,0,201,161,0
Light_XM,12,0,296,55,0
Sensor,5,0,28,329,0
Socket,0,0,0,0,363
