,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,3,0,191,196,0
Light_T1,0,16,195,154,0
Light_XM,0,0,295,73,0
Sensor,0,0,17,345,0
Socket,0,0,0,0,368
