,precision,recall,f1-score,support
Camera,0.9830508474576272,0.9914529914529915,0.9872340425531915,117.0
Light_T1,0.9026548672566371,0.9272727272727272,0.9147982062780269,110.0
Light_XM,0.9107142857142857,0.9272727272727272,0.918918918918919,110.0
Sensor,0.9223300970873787,0.8715596330275229,0.8962264150943396,109.0
Socket,1.0,1.0,1.0,110.0
accuracy,0.9442446043165468,0.9442446043165468,0.9442446043165468,0.9442446043165468
macro avg,0.9437500195031857,0.9435116158051937,0.9434355165688955,556.0
weighted avg,0.9442833391400507,0.9442446043165468,0.9440718453159541,556.0
