,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,5,0,4,0
Light_T1,0,310,15,40,0
Light_XM,2,187,174,5,0
Sensor,1,105,9,247,0
Socket,0,0,0,0,368
