,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,345,1,38,15,0
Light_T1,4,0,335,55,0
Light_XM,0,0,357,38,0
Sensor,5,0,96,304,0
Socket,0,0,0,0,395
