,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,1,1,0,0
Light_T1,0,170,26,167,0
Light_XM,10,110,246,3,0
Sensor,10,114,49,190,1
Socket,0,0,0,0,376
