,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,228,0,50,85,0
Light_T1,5,4,208,148,0
Light_XM,1,3,340,19,0
Sensor,2,7,23,330,0
Socket,0,0,0,0,363
