,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,359,0,0,3,0
Light_T1,1,235,64,63,0
Light_XM,1,64,247,53,0
Sensor,0,40,16,307,0
Socket,0,0,0,0,363
