,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,253,93,0,16,0
Light_T1,1,350,2,10,0
Light_XM,3,235,126,1,0
Sensor,0,4,66,293,0
Socket,0,0,0,0,363
