,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,378,6,2,12,0
Light_T1,2,291,98,5,0
Light_XM,2,63,327,2,0
Sensor,1,181,153,64,0
Socket,0,0,0,0,406
