,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,221,0,94,48,0
Light_T1,3,0,220,142,0
Light_XM,14,0,294,55,0
Sensor,8,2,34,318,0
Socket,0,0,0,0,363
