,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,316,10,68,5,0
Light_T1,9,242,134,9,0
Light_XM,5,77,305,8,0
Sensor,9,139,171,86,0
Socket,0,0,0,0,395
