feature,importance
rssi_max,3942
rssi_std,2544
rssi_p10,2426
rssi_min,2400
rssi_p90,2381
rssi_p50,2300
len_max,2212
interarrival_max,2183
rssi_mean,1761
burst_count,1502
down_len_std,1487
down_packet_ratio,1372
down_ia_std,1324
subwin_packet_cv,1312
retry_ratio,1216
len_p10,1131
subtype_8_ratio,1123
len_iqr,1074
other_packet_ratio,1044
long_gap_ratio,976
interarrival_p50,954
interarrival_p75,953
interarrival_p90,939
interarrival_p95,904
len_p25,867
len_p95,864
len_p90,861
len_cv,831
interarrival_min,776
len_p50,767
burst_packet_ratio,760
interarrival_p25,753
interarrival_cv,751
len_mean,724
interarrival_p10,702
subtype_0_ratio,685
down_len_mean,682
len_min,679
down_len_p50,669
down_ia_mean,666
interarrival_std,666
len_std,643
interarrival_iqr,631
interarrival_mean,626
subwin_packet_std,623
len_range,619
unique_da_count,614
byte_count,586
len_p75,533
len_up_down_diff,509
packet_count,487
burst_size_mean,454
burst_size_std,440
up_packet_ratio,429
unique_sa_count,350
subwin_byte_max,316
burst_size_min,300
burst_size_max,269
subtype_4_ratio,254
subwin_byte_std,237
subwin_packet_max,173
active_subwin_count,173
null_data_ratio,166
up_ia_std,125
subwin_packet_min,79
up_ia_mean,60
subtype_5_ratio,52
subwin_byte_min,50
up_len_mean,44
up_down_ratio,39
data_ratio,8
mgmt_ratio,5
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
