,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,357,0,0,5,0
Light_T1,4,100,131,128,0
Light_XM,1,0,313,51,0
Sensor,0,291,0,72,0
Socket,0,0,0,0,363
