feature,importance
rssi_min,0.07904974658689452
rssi_std,0.0657761619610981
rssi_p10,0.04980871772458385
len_p95,0.045005447428328064
up_ia_mean,0.04137683250724316
up_len_mean,0.03846631120775154
down_len_std,0.034488709766767205
len_range,0.03306669369071002
up_down_ratio,0.0318709435812951
up_packet_ratio,0.031301695296312104
down_ia_std,0.030249043971439193
rssi_max,0.02817223031963451
burst_count,0.026331039850448695
len_p10,0.025615510883658838
rssi_p90,0.022713323115028695
down_ia_mean,0.022183725374243346
len_up_down_diff,0.022087047821423508
null_data_ratio,0.021562750715217505
rssi_mean,0.018526744905666637
rssi_p50,0.017826621285646462
len_cv,0.016133230640262695
len_p25,0.01599070372484092
down_packet_ratio,0.015592012068575701
interarrival_iqr,0.01523788063352054
interarrival_p75,0.015034487697786921
other_packet_ratio,0.014047871267176099
qos_data_ratio,0.01341614852703201
packet_count,0.013156715766024393
subwin_byte_max,0.011842288060403529
len_p50,0.011202652879143656
interarrival_p50,0.010538503904205796
len_min,0.010408445425134725
len_p75,0.010143762595783097
interarrival_p90,0.009530371211561629
burst_packet_fraction,0.008674850501022211
subwin_packet_std,0.008296964750975758
len_iqr,0.008161330875708462
burst_size_std,0.00801256457522755
burst_size_mean,0.007596338625722436
retry_ratio,0.007500862399931995
interarrival_max,0.007489941772349309
long_gap_ratio,0.007386658647480861
down_len_p50,0.006874649109561608
interarrival_mean,0.006632561511567785
interarrival_std,0.00658519446156943
interarrival_p95,0.006312472033018019
interarrival_p25,0.006300032820157149
interarrival_cv,0.0062348920748456415
subwin_packet_cv,0.006141883072909722
subtype_0_ratio,0.00536434673108051
unique_da_count,0.005240051878680051
interarrival_min,0.003614064686291466
active_subwin_count,0.0029154179945207093
unique_sa_count,0.0028900211864811335
burst_size_min,0.0020653639711096395
subwin_byte_min,0.0007147845122978548
subwin_packet_min,0.0005987450142209702
subtype_5_ratio,0.0003280353529102556
mgmt_ratio,0.00031359904551672154
subtype_3_ratio,0.0
