,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,154,196,0,12,0
Light_T1,0,358,1,4,0
Light_XM,1,194,170,0,0
Sensor,0,6,34,323,0
Socket,0,0,0,0,363
