,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,361,0,0,1,0
Light_T1,2,254,39,68,0
Light_XM,1,130,223,11,0
Sensor,0,4,27,332,0
Socket,0,0,0,0,363
