feature,importance
up_down_ratio,0.36219016
up_packet_ratio,0.20454954
rssi_max,0.031682353
len_max,0.027650544
burst_size_min,0.024047818
rssi_std,0.022344902
unique_da_count,0.019271243
qos_data_ratio,0.019149328
subtype_8_ratio,0.017652703
other_packet_ratio,0.013619808
interarrival_p90,0.010539816
rssi_p50,0.01015678
len_p95,0.01015573
len_min,0.010135136
subtype_0_ratio,0.00942921
down_ia_mean,0.008461955
burst_count,0.007847336
down_packet_ratio,0.007843201
subtype_4_ratio,0.0078037456
interarrival_max,0.0072678775
data_ratio,0.0070654703
len_range,0.006299926
subwin_byte_max,0.005855649
rssi_min,0.0057499753
unique_sa_count,0.0051462795
rssi_p90,0.0048862426
mgmt_ratio,0.0047918516
down_len_std,0.0047284015
packet_count,0.004726758
len_std,0.0042954786
long_gap_ratio,0.0042729825
subwin_packet_max,0.004153047
burst_packet_ratio,0.0039439057
down_len_mean,0.0038678574
down_ia_std,0.0037231613
interarrival_std,0.0036361073
subwin_packet_min,0.0036213466
interarrival_p95,0.0035811034
len_up_down_diff,0.0035719136
byte_count,0.0035391175
down_len_p50,0.00352887
interarrival_cv,0.0035131231
interarrival_mean,0.0034549935
len_iqr,0.0032668884
len_p75,0.0031663792
len_cv,0.0029568102
len_p25,0.0029311182
len_p50,0.0028608153
subwin_packet_std,0.0028057613
len_p90,0.002777527
rssi_p10,0.0026024345
rssi_mean,0.0025829037
subwin_byte_std,0.0025818928
len_p10,0.0025808665
interarrival_p75,0.0025740059
len_mean,0.002481467
retry_ratio,0.0024459942
subwin_packet_cv,0.0023557574
subwin_packet_mean,0.0023470959
interarrival_min,0.0021625087
burst_size_max,0.002154653
subwin_byte_mean,0.002095075
subwin_byte_min,0.0020771967
burst_size_mean,0.001988875
interarrival_p50,0.0019079978
interarrival_p10,0.001721332
null_data_ratio,0.0016422125
burst_packet_fraction,0.0016055403
interarrival_p25,0.0014508498
interarrival_iqr,0.0014165005
active_subwin_count,0.0013562918
burst_size_std,0.0013504804
ctrl_ratio,0.0
subtype_6_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_5_ratio,0.0
up_len_std,0.0
bssid_known,0.0
up_len_mean,0.0
side_packet_ratio,0.0
up_len_p50,0.0
up_ia_mean,0.0
up_ia_std,0.0
