,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,298,8,10,83,0
Light_T1,4,240,82,68,0
Light_XM,3,83,252,57,0
Sensor,2,37,43,323,0
Socket,0,0,0,0,395
