,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,5,0,12,0
Light_T1,0,346,20,30,0
Light_XM,0,106,236,52,0
Sensor,0,35,12,352,0
Socket,0,0,0,0,406
