,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,376,2,2,10,0
Light_T1,30,130,128,77,0
Light_XM,19,4,296,49,0
Sensor,27,0,28,307,0
Socket,0,0,0,0,368
