,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,382,6,1,1,0
Light_T1,5,254,96,10,0
Light_XM,6,34,315,13,0
Sensor,51,101,81,129,0
Socket,0,0,0,0,368
