,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,0,1,0,0
Light_T1,1,154,146,62,0
Light_XM,30,47,292,0,0
Sensor,25,237,83,18,1
Socket,0,0,0,0,376
