feature,importance
rssi_max,2260
rssi_min,1401
rssi_std,1182
len_max,880
down_ia_std,854
down_packet_ratio,790
rssi_p90,757
rssi_mean,733
down_len_std,717
rssi_p10,687
burst_count,686
len_cv,663
retry_ratio,644
subwin_packet_cv,599
interarrival_max,590
down_ia_mean,569
subtype_8_ratio,566
long_gap_ratio,564
len_p25,491
len_p95,464
len_std,440
down_len_mean,412
packet_count,391
interarrival_p50,382
interarrival_p10,373
other_packet_ratio,366
interarrival_p75,324
interarrival_p90,318
rssi_p50,316
len_p10,303
len_iqr,298
interarrival_p95,298
interarrival_p25,297
interarrival_cv,293
len_p75,281
len_range,275
subtype_0_ratio,274
interarrival_std,273
len_mean,255
byte_count,253
up_ia_std,252
len_p90,225
subwin_packet_std,219
burst_packet_ratio,205
unique_sa_count,195
len_up_down_diff,194
down_len_p50,190
interarrival_mean,189
interarrival_iqr,183
burst_size_std,182
subwin_byte_std,181
burst_size_mean,165
unique_da_count,162
len_p50,153
subwin_byte_max,148
interarrival_min,138
len_min,133
subtype_4_ratio,124
up_down_ratio,113
subwin_packet_max,98
burst_size_max,79
active_subwin_count,73
burst_size_min,62
up_packet_ratio,37
subwin_byte_min,28
up_ia_mean,27
null_data_ratio,23
up_len_mean,19
subwin_packet_min,1
data_ratio,0
ctrl_ratio,0
mgmt_ratio,0
subtype_5_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
