feature,importance
up_len_p50,0.34198174
up_packet_ratio,0.16173421
up_ia_std,0.1201393
rssi_max,0.09068673
rssi_min,0.05600656
rssi_std,0.029917745
burst_count,0.02175324
rssi_p90,0.021331828
len_p95,0.01771378
down_packet_ratio,0.012418624
len_p10,0.012308477
len_range,0.009985781
down_ia_mean,0.009881695
down_ia_std,0.008799995
rssi_p10,0.00807672
len_min,0.0076988647
rssi_p50,0.0076119667
packet_count,0.0069866665
interarrival_iqr,0.006720955
up_down_ratio,0.006565379
rssi_mean,0.0062696505
len_p25,0.0049272287
down_len_std,0.0045267083
interarrival_p90,0.004484002
interarrival_p75,0.004081918
retry_ratio,0.0039050463
len_p50,0.0035662598
len_p75,0.0034300776
null_data_ratio,0.0032856327
len_up_down_diff,0.0032031476
