feature,importance
rssi_max,3858
rssi_min,3613
rssi_p90,2755
rssi_p10,2753
rssi_std,2597
interarrival_max,2148
len_max,2126
rssi_p50,1893
rssi_mean,1761
burst_count,1587
down_len_std,1535
subwin_packet_cv,1318
len_p10,1250
len_p95,1197
retry_ratio,1192
other_packet_ratio,1183
interarrival_p90,1141
down_packet_ratio,1095
len_iqr,1004
interarrival_p50,993
interarrival_p75,970
down_ia_std,930
len_cv,906
len_p90,895
long_gap_ratio,857
interarrival_p95,844
subtype_8_ratio,841
interarrival_std,809
len_range,788
len_p25,775
down_len_mean,736
len_std,678
len_min,666
interarrival_cv,654
burst_size_std,646
burst_packet_ratio,604
len_p50,600
down_ia_mean,584
down_len_p50,579
byte_count,577
unique_da_count,575
interarrival_p25,570
interarrival_p10,568
interarrival_mean,561
interarrival_min,553
interarrival_iqr,546
subtype_0_ratio,543
packet_count,530
len_p75,503
burst_size_mean,497
len_mean,495
up_packet_ratio,467
subwin_packet_std,459
len_up_down_diff,437
subwin_byte_std,418
unique_sa_count,378
subtype_4_ratio,264
burst_size_min,259
subwin_byte_max,242
burst_size_max,234
subwin_packet_max,233
active_subwin_count,225
null_data_ratio,157
subtype_5_ratio,120
subwin_byte_min,59
data_ratio,50
subwin_packet_min,40
up_len_mean,35
up_down_ratio,17
up_ia_std,8
up_ia_mean,7
mgmt_ratio,6
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
