,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,3,1,5,0
Light_T1,0,213,45,107,0
Light_XM,0,11,214,143,0
Sensor,1,0,2,359,0
Socket,0,0,0,0,368
