,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,2,1,0
Light_T1,0,228,20,115,0
Light_XM,3,112,243,11,0
Sensor,3,84,40,236,1
Socket,0,0,0,0,376
