,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,5,0,4,0
Light_T1,2,262,32,69,0
Light_XM,2,255,107,4,0
Sensor,3,133,4,222,0
Socket,0,0,0,0,368
