,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,343,0,3,16,0
Light_T1,2,53,109,199,0
Light_XM,1,0,284,80,0
Sensor,1,326,0,36,0
Socket,0,0,0,0,363
