,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,9,31,6,0
Light_T1,8,123,237,26,0
Light_XM,4,13,364,14,0
Sensor,7,37,203,158,0
Socket,0,0,0,0,395
