,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,324,3,1,71,0
Light_T1,3,213,94,84,0
Light_XM,2,55,270,68,0
Sensor,2,16,48,339,0
Socket,0,0,0,0,395
