,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,4,1,4,0
Light_T1,21,27,219,96,0
Light_XM,7,13,337,8,0
Sensor,124,9,20,210,0
Socket,0,0,0,0,363
