,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,376,6,1,7,0
Light_T1,2,241,32,90,0
Light_XM,0,354,13,1,0
Sensor,1,265,1,95,0
Socket,0,0,0,0,368
