,precision,recall,f1-score,support
Camera,0.9769736842105263,0.8181818181818182,0.8905547226386806,363.0
Light_T1,0.09183673469387756,0.049315068493150684,0.06417112299465241,365.0
Light_XM,0.5515370705244123,0.8402203856749312,0.665938864628821,363.0
Sensor,0.535,0.5911602209944752,0.5616797900262467,362.0
Socket,1.0,1.0,1.0,363.0
accuracy,0.6591409691629956,0.6591409691629956,0.6591409691629956,0.6591409691629956
macro avg,0.6310694978857632,0.6597754986688751,0.6364689000576801,1816.0
weighted avg,0.630528530909718,0.6591409691629956,0.6358797995928703,1816.0
