,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,0,1,0
Light_T1,335,2,0,28,0
Light_XM,137,23,192,11,0
Sensor,127,3,3,229,0
Socket,0,0,0,0,363
