,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,387,0,3,8,0
Light_T1,0,287,71,38,0
Light_XM,0,45,294,55,0
Sensor,0,14,25,360,0
Socket,0,0,0,0,406
