,precision,recall,f1-score,support
Camera,0.9304347826086956,0.981651376146789,0.9553571428571429,109.0
Light_T1,0.47560975609756095,0.3577981651376147,0.4083769633507853,109.0
Light_XM,0.515625,0.6055045871559633,0.5569620253164557,109.0
Sensor,0.8468468468468469,0.8623853211009175,0.8545454545454545,109.0
Socket,1.0,1.0,1.0,109.0
accuracy,0.7614678899082569,0.7614678899082569,0.7614678899082569,0.7614678899082569
macro avg,0.7537032771106207,0.7614678899082569,0.7550483172139677,545.0
weighted avg,0.7537032771106207,0.7614678899082569,0.7550483172139677,545.0
