,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,241,76,1,45,0
Light_T1,9,260,3,93,0
Light_XM,0,193,168,2,0
Sensor,2,131,4,225,0
Socket,0,0,0,0,363
