,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,223,0,73,67,0
Light_T1,3,3,205,154,0
Light_XM,0,3,349,11,0
Sensor,2,16,28,316,0
Socket,0,0,0,0,363
