,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,0,0,0
Light_T1,4,43,176,140,0
Light_XM,6,8,309,42,0
Sensor,3,12,45,303,0
Socket,0,0,0,0,363
