,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,272,81,0,10,0
Light_T1,3,279,0,83,0
Light_XM,3,357,1,2,0
Sensor,8,126,3,225,0
Socket,0,0,0,0,363
