,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,302,1,43,17,0
Light_T1,4,19,210,132,0
Light_XM,4,61,288,10,0
Sensor,3,167,14,178,0
Socket,0,0,0,0,363
