,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,1,0,141,257,0
Light_T1,0,0,303,91,0
Light_XM,0,0,329,66,0
Sensor,0,0,97,308,0
Socket,0,0,0,0,395
