,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,379,2,1,8,0
Light_T1,10,147,111,97,0
Light_XM,6,2,315,45,0
Sensor,16,0,18,328,0
Socket,0,0,0,0,368
