feature,importance
rssi_max,3623
rssi_min,2446
rssi_std,2283
interarrival_max,2276
len_max,2203
rssi_p90,2067
rssi_p50,1974
burst_count,1676
rssi_p10,1669
down_ia_std,1441
retry_ratio,1379
down_len_std,1353
rssi_mean,1304
len_p10,1287
other_packet_ratio,1257
subwin_packet_cv,1250
interarrival_p50,1182
interarrival_p95,1119
down_packet_ratio,1084
subtype_8_ratio,1052
len_p25,1051
long_gap_ratio,1023
down_ia_mean,1019
interarrival_p90,1010
len_iqr,1005
interarrival_p75,967
len_p90,900
interarrival_std,899
len_p95,795
subtype_0_ratio,785
interarrival_cv,783
len_range,773
len_cv,771
burst_packet_ratio,751
len_p75,750
interarrival_p25,731
burst_size_mean,712
down_len_mean,668
len_min,664
interarrival_iqr,616
len_p50,589
len_mean,556
packet_count,549
burst_size_std,541
down_len_p50,529
len_std,523
interarrival_mean,508
interarrival_p10,505
subwin_byte_std,497
byte_count,487
interarrival_min,473
unique_da_count,457
unique_sa_count,456
subwin_byte_max,437
up_packet_ratio,432
len_up_down_diff,394
subwin_packet_std,302
burst_size_max,287
subtype_4_ratio,277
active_subwin_count,262
null_data_ratio,217
subwin_packet_max,206
burst_size_min,179
up_ia_std,158
up_down_ratio,82
subtype_5_ratio,67
subwin_byte_min,64
up_len_mean,50
mgmt_ratio,50
subwin_packet_min,43
data_ratio,41
up_ia_mean,10
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
