,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,313,5,19,25,0
Light_T1,1,158,97,107,0
Light_XM,2,30,306,27,0
Sensor,0,43,12,308,0
Socket,0,0,0,0,363
