,precision,recall,f1-score,support
Camera,0.9667673716012085,0.8815426997245179,0.9221902017291066,363.0
Light_T1,0.07731958762886598,0.0410958904109589,0.05366726296958855,365.0
Light_XM,0.5617977528089888,0.8264462809917356,0.6688963210702341,363.0
Sensor,0.5482233502538071,0.5966850828729282,0.5714285714285714,362.0
Socket,1.0,1.0,1.0,363.0
accuracy,0.6685022026431718,0.6685022026431718,0.6685022026431718,0.6685022026431718
macro avg,0.630821612458574,0.6691539908000281,0.6432364714395001,1816.0
weighted avg,0.6302575123553502,0.6685022026431718,0.6426267079389887,1816.0
