,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,343,0,13,42,0
Light_T1,1,15,301,79,0
Light_XM,0,2,342,50,0
Sensor,0,1,62,336,0
Socket,0,0,0,0,406
