,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,138,0,72,153,0
Light_T1,1,0,153,211,0
Light_XM,1,3,302,57,0
Sensor,3,5,36,318,0
Socket,0,0,0,0,363
