,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,336,12,14,1,0
Light_T1,29,189,119,28,0
Light_XM,4,110,247,2,0
Sensor,10,240,16,96,0
Socket,0,0,0,0,363
