,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,254,2,141,2,0
Light_T1,10,0,381,3,0
Light_XM,3,0,389,3,0
Sensor,8,0,379,18,0
Socket,0,0,0,0,395
