,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,348,11,31,9,0
Light_T1,10,165,194,25,0
Light_XM,2,29,343,21,0
Sensor,10,45,165,185,0
Socket,0,0,0,0,395
