,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,369,14,1,6,0
Light_T1,0,231,43,91,0
Light_XM,1,33,244,90,0
Sensor,2,3,16,341,0
Socket,0,0,0,0,368
