feature,importance
rssi_min,3626
rssi_p10,2326
rssi_max,2040
rssi_p90,1676
len_max,1546
rssi_std,1454
rssi_p50,1048
rssi_mean,1013
down_len_std,936
interarrival_std,823
len_p10,819
down_packet_ratio,807
subwin_packet_cv,771
interarrival_max,749
interarrival_p75,702
burst_count,691
subtype_8_ratio,669
interarrival_p50,634
len_p90,623
down_ia_mean,586
len_p25,558
interarrival_iqr,551
down_len_mean,535
len_cv,522
other_packet_ratio,519
down_ia_std,518
interarrival_p90,499
interarrival_mean,497
len_range,496
len_p95,461
len_std,448
retry_ratio,441
len_iqr,432
len_p50,413
packet_count,392
len_min,382
interarrival_p25,371
down_len_p50,369
long_gap_ratio,353
interarrival_p95,346
up_packet_ratio,323
byte_count,292
subwin_packet_std,285
burst_packet_ratio,281
len_up_down_diff,274
burst_size_mean,267
len_p75,264
unique_da_count,260
interarrival_cv,260
unique_sa_count,246
len_mean,235
interarrival_p10,219
burst_size_std,215
subtype_4_ratio,214
subwin_byte_std,210
subtype_0_ratio,206
subwin_byte_max,202
active_subwin_count,200
interarrival_min,170
subwin_packet_max,148
null_data_ratio,145
burst_size_max,130
burst_size_min,93
data_ratio,64
subtype_5_ratio,55
mgmt_ratio,52
up_down_ratio,24
subwin_packet_min,20
up_len_mean,15
up_ia_mean,14
subwin_byte_min,11
up_ia_std,4
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
