,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,321,13,23,8,0
Light_T1,0,1,0,362,0
Light_XM,3,126,239,1,0
Sensor,8,201,56,98,1
Socket,0,0,0,0,376
